Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,has_name,has_description
1,1.0,115,0,1,0,0,0,0,1,1,0,1,1,1,0,2,0,1.0,1,1
1,2.0,84,59,1,0,1,4,1,1,2,2,2,0,1,20,2,0,3.0,1,1
0,1.0,136,0,1,0,6,0,0,0,1,0,1,0,1,0,2,0,1.0,0,1
0,12.0,136,0,1,2,3,0,1,0,2,2,2,0,1,0,2,0,3.0,1,1
0,3.0,157,107,0,0,6,0,1,0,0,0,2,0,1,0,2,0,3.0,1,1
1,6.0,100,0,1,0,5,5,0,0,2,2,2,0,1,0,2,0,4.0,1,1
1,24.0,100,0,0,5,6,0,1,0,0,0,0,0,1,0,2,0,5.0,1,1
1,2.0,100,0,0,0,1,5,0,0,2,0,2,0,7,0,2,2,14.0,0,1
0,12.0,136,0,1,0,0,0,1,1,0,0,0,0,1,0,12,0,1.0,1,1
1,6.0,100,0,0,6,0,0,1,0,2,2,2,0,1,0,2,0,1.0,1,1
1,2.0,122,0,1,0,6,0,1,0,1,0,1,0,1,0,12,0,2.0,1,1
0,41.0,136,0,1,1,2,5,1,0,0,0,0,0,1,80,2,0,4.0,1,1
0,14.0,6,4,1,0,2,5,0,1,0,0,1,0,1,150,2,0,3.0,1,1
1,2.0,99,0,2,0,1,5,1,1,1,1,1,0,3,10,12,1,6.0,1,1
1,10.0,129,0,1,2,3,5,2,0,2,2,0,0,1,0,12,0,5.0,0,1
0,24.0,136,45,1,0,1,5,1,1,2,2,2,0,1,0,12,0,5.0,1,1
0,60.0,136,0,0,1,0,0,1,1,2,2,2,0,1,0,12,0,4.0,1,1
1,4.0,100,0,1,6,0,0,0,0,1,1,0,0,1,0,12,0,3.0,1,1
1,1.0,117,77,2,0,5,5,1,0,1,1,1,0,5,0,12,0,6.0,1,1
1,8.0,80,0,0,2,6,0,1,1,1,1,0,0,1,100,12,0,2.0,0,1
0,7.0,136,107,1,1,6,0,1,0,0,0,1,0,1,0,3,0,2.0,1,1
1,2.0,100,0,1,2,6,0,0,0,1,1,1,0,1,80,2,0,3.0,1,1
0,12.0,150,0,0,1,0,0,1,2,2,0,1,0,1,0,12,0,5.0,1,1
0,0.0,136,0,2,0,1,5,1,0,1,1,1,0,5,0,3,0,8.0,0,1
0,2.0,136,0,0,1,0,0,1,1,2,2,1,0,1,0,2,0,5.0,1,1
0,0.0,136,0,1,1,0,0,1,1,1,1,1,0,1,0,2,0,5.0,1,1
1,6.0,100,0,0,0,1,5,1,0,0,0,0,0,1,0,2,0,6.0,1,1
0,2.0,136,107,2,4,6,0,1,0,1,1,1,0,6,0,2,0,5.0,1,1
0,7.0,136,0,1,0,0,0,1,1,0,0,0,0,1,0,2,0,2.0,1,1
0,2.0,21,39,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0.0,1,1
0,12.0,136,0,0,0,1,0,0,0,2,0,2,0,1,0,3,0,3.0,1,1
1,4.0,100,0,0,2,6,0,1,0,1,1,1,0,1,0,2,0,5.0,1,1
0,3.0,136,107,0,0,1,0,1,1,0,0,1,0,1,0,2,0,2.0,1,1
0,3.0,136,0,1,6,0,0,1,1,1,0,1,0,1,0,7,0,3.0,1,1
1,7.0,100,78,1,6,0,0,1,0,0,0,0,0,1,0,12,0,3.0,1,1
1,19.0,99,0,1,0,1,5,1,1,0,0,0,0,1,0,0,0,3.0,1,1
1,12.0,100,83,1,3,5,5,0,0,0,0,0,0,1,0,3,0,1.0,1,1
0,3.0,136,0,0,0,6,0,1,0,0,0,1,0,1,0,0,0,5.0,1,1
1,24.0,100,0,1,4,0,0,1,1,0,0,0,0,1,160,2,0,1.0,1,1
1,6.0,100,0,0,0,6,0,0,1,2,2,1,0,1,1,2,0,3.0,1,1
0,3.0,136,0,1,1,6,0,1,0,0,0,1,0,1,50,2,0,2.0,1,1
0,16.0,57,0,0,0,1,5,0,0,0,0,1,0,1,300,2,0,4.0,1,1
1,2.0,100,0,0,2,6,0,1,0,0,0,1,0,1,0,2,0,1.0,1,1
1,4.0,100,0,0,2,3,0,0,0,2,2,2,0,1,0,12,0,5.0,1,1
0,2.0,136,0,0,0,1,5,1,0,1,1,1,0,1,0,2,0,7.0,1,1
1,9.0,134,105,0,3,6,0,2,1,0,0,2,0,1,100,7,0,5.0,1,1
1,2.0,100,0,1,0,6,0,0,0,0,0,1,0,1,0,3,0,25.0,1,1
1,18.0,100,0,1,0,1,4,0,0,0,0,0,0,1,0,2,0,5.0,1,1
0,1.0,136,0,2,0,1,5,0,0,0,2,2,0,6,0,7,0,2.0,0,1
1,2.0,100,0,0,5,6,0,0,0,1,1,1,0,1,0,2,0,1.0,1,1
1,12.0,100,0,1,0,3,5,1,0,1,1,1,0,1,0,2,0,2.0,1,1
0,6.0,136,107,0,0,1,0,1,0,0,0,1,0,1,0,3,0,1.0,1,1
0,10.0,136,0,0,0,1,0,1,1,1,1,0,0,1,0,2,0,1.0,1,1
1,5.0,100,0,0,1,4,0,0,0,0,0,1,0,1,0,12,0,1.0,1,1
0,1.0,136,107,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1.0,1,1
0,2.0,136,0,1,0,0,0,1,0,1,0,1,0,1,0,12,0,8.0,1,1
1,3.0,100,0,0,0,5,5,1,0,1,1,1,0,1,0,2,0,5.0,1,1
0,8.0,57,51,1,0,6,0,0,2,1,1,0,0,1,0,2,0,11.0,1,1
1,10.0,122,92,0,4,6,0,2,1,1,1,2,0,1,0,2,0,3.0,1,1
1,2.0,98,77,0,0,1,4,1,1,1,0,1,0,1,50,2,0,8.0,1,1
1,2.0,100,0,1,3,6,0,1,0,1,1,1,0,1,0,12,0,7.0,1,1
1,4.0,100,0,2,1,2,5,0,0,1,0,1,0,5,0,2,0,9.0,1,1
1,9.0,100,0,0,2,6,0,1,0,0,0,0,0,1,0,2,0,3.0,1,1
1,1.0,100,0,0,0,5,5,0,0,1,0,1,0,1,0,12,0,3.0,1,1
0,1.0,65,107,1,0,1,0,1,1,0,2,1,0,1,0,2,0,3.0,1,1
0,6.0,136,107,0,1,0,0,1,0,1,1,1,0,2,0,2,0,3.0,1,1
0,2.0,136,0,1,6,0,0,1,1,1,1,1,0,1,0,2,1,1.0,1,1
1,1.0,100,0,0,0,0,0,1,0,1,0,1,0,1,0,12,0,9.0,1,1
0,36.0,57,0,0,0,1,5,1,1,0,0,0,0,1,0,2,0,1.0,1,1
1,3.0,100,0,1,0,1,5,0,0,1,1,1,0,1,0,2,0,6.0,1,1
0,84.0,136,0,0,3,0,0,1,0,1,1,0,0,1,0,2,0,3.0,1,1
0,48.0,151,118,1,2,4,0,0,1,0,0,0,0,1,200,2,0,8.0,1,1
0,2.0,136,0,1,1,0,0,0,0,1,1,1,0,1,0,2,0,2.0,1,1
1,4.0,100,0,1,0,1,5,1,1,1,1,1,0,2,0,2,0,3.0,1,1
1,17.0,100,0,2,1,5,0,1,1,1,1,1,0,4,0,12,0,4.0,1,1
1,2.0,100,0,0,6,0,0,1,0,1,1,1,0,1,10,7,0,3.0,1,1
0,12.0,136,0,0,1,6,0,1,1,0,0,0,0,2,0,12,0,1.0,1,1
1,1.0,129,78,0,2,0,0,0,0,1,1,1,0,1,0,2,0,3.0,1,1
1,5.0,80,78,1,2,0,0,1,0,0,0,2,0,1,0,3,0,5.0,1,1
0,14.0,136,0,1,4,6,0,1,0,0,0,1,0,1,0,2,0,0.0,1,1
0,2.0,136,0,2,0,1,5,1,0,1,1,1,0,4,0,2,0,8.0,1,1
1,3.0,99,77,2,0,1,0,1,1,1,1,1,0,2,0,2,0,5.0,1,1
1,2.0,99,78,1,5,0,0,0,1,1,1,0,0,1,0,2,0,1.0,1,1
1,4.0,99,0,0,0,1,4,1,1,1,1,1,0,1,0,12,0,4.0,1,1
0,2.0,54,107,0,0,1,0,1,1,0,0,0,0,1,0,4,0,1.0,1,1
0,3.0,136,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,5.0,0,1
0,12.0,136,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,3.0,1,1
0,1.0,136,107,2,1,6,0,2,1,1,1,1,0,2,0,2,0,4.0,1,1
1,2.0,99,0,0,1,0,0,2,1,1,0,2,0,1,0,2,0,2.0,1,1
0,2.0,136,107,2,1,6,0,0,0,1,1,1,0,2,0,12,0,3.0,1,1
1,17.0,100,0,1,0,1,1,1,0,0,0,1,0,1,0,2,0,5.0,1,1
0,8.0,156,107,1,0,0,0,1,0,2,2,0,0,1,0,2,0,1.0,1,1
0,6.0,136,107,1,1,0,0,1,0,0,0,0,0,1,100,2,0,6.0,1,1
0,2.0,136,0,1,0,6,0,1,1,1,1,1,1,1,150,2,0,2.0,1,1
0,2.0,136,0,1,0,0,0,1,0,1,1,1,0,1,0,2,0,1.0,1,1
0,1.0,136,0,1,0,6,0,1,1,0,0,2,0,1,0,7,0,2.0,0,1
0,4.0,136,0,1,2,3,0,1,0,0,0,1,0,1,0,12,0,1.0,1,1
1,5.0,100,0,2,0,5,5,0,0,1,1,1,0,4,0,2,0,6.0,0,1
1,2.0,99,0,1,5,0,0,1,1,1,1,1,0,1,0,2,0,6.0,0,1
1,12.0,100,0,1,0,1,5,1,0,0,0,1,0,1,100,2,0,3.0,1,1
0,4.0,136,107,0,2,0,0,1,0,0,0,1,0,1,0,2,0,5.0,1,1
1,24.0,122,78,1,6,0,0,0,0,0,0,0,0,1,120,7,1,8.0,1,1
1,2.0,99,0,1,0,3,3,1,1,1,0,1,0,1,0,2,0,3.0,1,1
0,11.0,57,44,1,0,4,5,0,0,2,2,2,0,1,0,12,0,2.0,1,1
0,12.0,136,107,1,1,0,0,1,1,1,0,1,0,1,0,3,0,1.0,1,1
0,2.0,136,0,1,0,6,0,1,0,1,1,1,0,1,0,12,0,3.0,1,1
0,2.0,136,0,1,1,0,0,1,0,1,1,1,0,1,20,3,0,1.0,1,1
1,2.0,100,0,1,2,0,0,0,0,1,0,1,0,1,0,2,0,1.0,1,1
0,3.0,136,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,2.0,1,1
1,8.0,99,0,1,0,0,0,0,1,1,1,0,0,1,80,12,0,6.0,1,1
0,12.0,136,107,0,0,4,0,1,0,0,0,0,0,1,0,2,0,3.0,1,1
0,2.0,136,0,1,4,0,0,1,0,2,2,1,0,1,0,2,0,2.0,1,1
1,2.0,91,0,1,0,1,1,0,0,1,1,1,0,1,0,12,0,5.0,0,1
1,3.0,100,0,1,5,6,0,0,0,1,0,1,0,1,0,12,0,10.0,1,1
1,10.0,120,0,1,0,5,5,0,0,2,0,1,0,3,50,12,0,3.0,1,1
1,2.0,117,0,0,5,0,0,2,2,1,1,1,0,1,350,3,0,2.0,1,1
1,12.0,100,0,1,6,0,0,1,0,0,0,0,0,1,0,12,0,2.0,1,1
0,36.0,136,0,1,1,0,0,0,2,0,2,1,0,1,0,12,0,1.0,1,1
0,24.0,136,107,1,1,6,0,1,0,1,1,1,0,2,0,5,0,3.0,1,1
1,1.0,99,0,1,5,6,0,0,2,2,2,2,0,3,0,2,0,3.0,1,1
1,7.0,99,0,1,1,6,0,1,1,1,0,1,0,1,0,2,0,3.0,1,1
1,6.0,99,0,1,0,1,0,1,1,1,0,1,0,1,70,7,0,6.0,1,1
1,2.0,99,0,1,0,3,5,2,1,1,0,2,0,1,40,2,0,4.0,1,1
1,12.0,100,0,0,5,0,0,1,0,1,1,1,0,1,0,2,0,1.0,1,1
0,4.0,77,0,0,0,1,1,0,2,0,0,1,0,1,0,2,0,1.0,1,1
1,2.0,100,0,0,0,5,5,1,0,1,1,1,0,1,0,2,0,2.0,1,1
0,5.0,136,0,2,0,1,5,1,0,1,1,1,0,4,0,2,0,4.0,1,1
1,17.0,100,0,1,0,5,5,0,0,0,2,2,1,1,0,2,0,4.0,1,1
0,2.0,136,0,2,0,1,5,1,0,1,1,1,0,7,0,2,3,5.0,1,1
1,2.0,99,78,1,5,6,0,0,1,0,0,1,0,1,0,12,0,1.0,0,1
0,60.0,8,0,0,4,0,0,1,1,0,0,1,0,1,0,2,0,2.0,1,1
0,2.0,94,107,0,1,0,0,1,0,2,2,1,0,1,0,2,0,3.0,1,1
0,2.0,136,0,0,0,1,0,1,0,1,1,1,0,1,1,7,0,3.0,1,1
1,5.0,135,0,0,0,6,0,0,1,1,1,1,0,2,0,2,1,4.0,1,1
0,48.0,38,0,1,4,0,0,0,1,0,0,0,0,1,250,2,0,4.0,1,1
1,1.0,99,0,1,0,4,5,0,1,1,1,1,0,1,0,2,0,5.0,1,1
0,3.0,136,0,1,0,1,0,1,0,0,0,1,0,1,200,12,0,2.0,0,1
0,2.0,136,0,1,1,0,0,1,0,0,2,1,0,1,0,2,0,4.0,1,1
1,2.0,129,0,0,0,5,0,0,1,1,1,1,0,1,0,12,0,2.0,1,1
1,1.0,78,105,1,0,6,0,0,0,0,0,1,0,1,0,2,0,2.0,1,1
0,10.0,38,28,0,2,4,0,1,2,2,2,2,0,1,300,2,0,5.0,1,1
0,2.0,136,0,1,0,1,5,1,0,1,0,1,0,1,0,4,0,1.0,1,1
0,2.0,136,107,0,0,1,0,1,1,0,0,1,0,1,0,12,0,2.0,1,1
0,36.0,24,0,1,6,0,0,0,0,2,2,2,0,1,50,2,0,2.0,1,1
1,2.0,100,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,4.0,1,1
1,4.0,129,0,0,0,1,0,1,1,1,1,1,0,1,0,2,0,5.0,1,1
1,1.0,100,77,1,0,3,5,1,1,1,1,1,0,2,0,2,0,8.0,1,1
0,5.0,136,0,0,0,1,0,1,0,2,2,2,0,1,0,2,0,0.0,1,1
0,0.0,136,107,2,0,6,0,1,0,1,1,1,0,5,0,2,0,1.0,1,1
0,1.0,136,107,2,1,2,4,1,1,1,1,1,0,9,0,4,0,11.0,1,1
0,2.0,136,0,1,0,1,1,1,1,0,0,1,0,1,0,2,0,4.0,1,1
0,3.0,136,107,1,0,1,0,1,1,0,0,1,0,1,0,2,0,2.0,1,1
1,2.0,135,97,2,0,6,0,0,1,1,1,1,0,2,0,2,0,5.0,1,1
0,4.0,136,0,0,0,0,0,1,0,0,0,1,0,1,0,7,0,2.0,1,1
1,4.0,100,0,1,1,3,5,1,0,2,2,2,0,1,0,12,0,4.0,0,1
0,2.0,136,107,1,6,0,0,1,1,0,0,1,0,1,0,2,0,1.0,1,1
0,36.0,136,0,0,6,0,0,1,0,0,0,1,0,1,80,2,0,2.0,1,1
0,1.0,21,107,2,4,0,0,1,0,1,1,1,0,4,0,2,0,2.0,1,1
0,12.0,65,107,0,1,4,0,1,0,0,0,0,0,1,0,2,0,4.0,1,1
1,36.0,88,76,0,0,1,5,2,1,0,0,0,0,4,0,12,0,4.0,1,1
1,2.0,99,77,1,0,2,5,1,1,1,1,1,0,1,0,2,0,3.0,1,1
0,48.0,151,0,0,4,0,0,1,1,0,0,0,0,1,0,2,0,5.0,1,1
1,5.0,108,0,0,5,6,0,1,1,1,0,1,0,1,0,2,0,5.0,1,1
1,11.0,100,0,0,0,0,0,1,0,1,1,1,0,1,0,12,0,1.0,1,1
0,1.0,136,107,1,4,0,0,0,1,1,1,1,0,3,0,4,0,4.0,1,1
1,1.0,99,0,1,0,6,0,0,0,1,1,1,0,1,0,2,0,3.0,1,1
1,1.0,99,77,2,5,0,0,1,1,1,1,1,0,2,0,12,0,5.0,0,1
0,4.0,136,0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,2.0,1,1
0,13.0,136,0,0,0,0,0,0,2,0,1,1,0,1,220,12,0,6.0,1,1
0,96.0,57,0,1,4,6,0,0,1,0,0,2,0,1,0,2,0,2.0,1,1
1,36.0,100,78,1,1,4,4,1,0,0,0,0,0,1,0,2,0,5.0,1,1
0,2.0,136,0,1,0,1,5,1,0,0,0,1,0,1,0,2,0,7.0,1,1
0,12.0,44,107,0,0,1,0,2,0,2,2,0,0,1,0,2,0,5.0,1,1
0,2.0,136,0,1,1,4,0,1,0,1,1,1,0,1,0,2,0,2.0,1,1
0,72.0,65,51,0,4,6,0,0,1,2,2,2,0,1,0,2,0,2.0,1,1
1,6.0,100,0,1,5,0,0,1,0,1,0,1,0,1,0,2,1,11.0,1,1
1,2.0,100,0,1,0,1,5,0,0,1,0,1,0,1,0,2,1,7.0,1,1
1,5.0,100,0,1,0,2,3,1,0,0,2,1,0,3,0,2,0,2.0,1,1
1,10.0,129,0,0,0,6,0,2,2,2,1,1,0,1,0,2,0,2.0,1,1
1,24.0,91,101,2,0,1,1,1,0,1,0,1,0,2,0,12,0,7.0,1,1
0,1.0,136,72,1,0,1,0,2,1,0,0,1,0,1,0,2,0,3.0,1,1
1,12.0,99,0,1,0,6,0,1,1,0,0,0,0,1,150,2,0,1.0,1,1
0,2.0,136,0,2,0,1,5,1,0,2,2,2,0,8,0,12,0,5.0,1,1
1,2.0,100,0,0,0,5,0,0,0,1,1,1,0,1,0,12,0,3.0,1,1
0,1.0,136,107,0,0,1,4,1,1,0,0,1,0,1,0,2,0,1.0,1,1
0,2.0,136,0,0,0,1,0,1,1,1,1,1,0,1,0,2,0,3.0,1,1
0,96.0,59,0,0,1,0,0,0,1,2,2,1,0,1,0,2,0,1.0,1,1
1,2.0,100,0,0,1,5,0,1,0,1,0,1,0,1,0,2,1,2.0,0,1
1,2.0,129,0,1,5,0,0,0,0,1,1,1,0,1,0,2,0,7.0,1,1
0,24.0,136,0,0,3,6,0,1,0,2,2,2,0,1,0,12,0,1.0,1,1
0,6.0,136,0,2,1,2,0,1,0,0,0,0,0,2,0,2,0,8.0,1,1
0,36.0,65,0,0,6,0,0,1,2,2,0,1,0,1,0,2,0,5.0,1,1
0,8.0,136,107,0,1,0,0,1,1,0,0,0,0,1,0,2,0,2.0,1,1
1,1.0,129,78,2,0,6,0,1,0,1,1,1,0,4,0,2,0,19.0,1,1
1,3.0,100,78,0,3,6,0,1,0,1,0,1,0,1,0,2,0,11.0,1,1
0,4.0,136,6,0,2,0,0,1,1,0,1,0,0,1,0,2,0,2.0,1,1
0,2.0,136,51,0,1,6,0,1,1,0,0,1,0,1,0,2,0,3.0,1,1
1,10.0,122,76,2,1,2,3,1,2,1,1,1,0,3,0,12,0,4.0,0,1
1,1.0,99,0,0,4,6,0,2,1,1,0,1,0,1,80,2,0,5.0,1,1
1,3.0,99,0,1,3,6,0,0,0,1,1,1,0,1,50,2,0,2.0,1,1
0,4.0,136,0,0,6,0,0,1,0,0,0,1,0,1,0,2,0,1.0,1,1
0,2.0,158,0,1,0,0,0,2,0,0,0,1,0,1,350,2,0,3.0,1,1
1,2.0,100,78,2,0,3,0,1,0,1,1,1,0,4,50,12,0,2.0,1,1
1,2.0,129,0,2,0,5,5,1,0,1,0,1,0,2,0,12,0,7.0,1,1
0,4.0,158,107,1,0,1,0,1,0,0,0,1,0,1,0,2,0,6.0,1,1
0,1.0,136,107,1,0,1,5,1,0,1,1,1,0,1,0,2,0,8.0,1,1
1,6.0,100,0,1,3,6,0,1,0,1,1,1,0,1,20,10,0,1.0,1,1
0,12.0,136,0,1,1,0,0,1,1,0,0,0,0,1,0,2,0,3.0,1,1
1,15.0,115,0,1,3,6,0,1,1,1,0,0,0,1,0,12,0,3.0,1,1
1,4.0,122,78,0,1,4,0,0,1,1,1,1,0,1,0,2,1,4.0,1,1
1,2.0,98,85,2,1,5,5,0,1,0,0,1,0,3,0,12,0,4.0,1,1
0,1.0,136,107,0,0,1,0,1,0,1,1,1,0,1,20,2,0,5.0,1,1
1,6.0,107,0,0,0,6,0,1,1,1,1,1,0,1,0,2,0,3.0,1,1
0,12.0,136,0,2,0,6,0,2,0,1,0,1,0,2,0,2,0,5.0,1,1
0,2.0,136,107,1,0,1,0,1,1,1,1,1,0,1,0,7,0,1.0,1,1
1,2.0,100,101,1,5,6,0,0,0,1,0,1,0,1,0,2,0,13.0,1,1
0,2.0,136,0,1,1,0,0,1,1,1,0,1,1,1,0,2,0,1.0,1,1
1,4.0,129,0,1,0,1,5,0,1,1,1,1,0,1,0,2,0,4.0,1,1
1,22.0,100,0,0,0,1,5,1,0,0,0,0,0,1,0,2,0,4.0,1,1
1,3.0,98,78,2,3,4,5,1,1,1,1,1,0,4,0,12,0,5.0,1,1
0,24.0,136,50,1,0,1,0,1,1,0,0,2,0,1,0,12,0,3.0,1,1
0,2.0,136,0,0,0,1,0,1,1,0,0,1,0,1,0,2,0,1.0,1,1
1,1.0,99,0,0,0,6,0,0,1,1,1,1,0,1,0,2,1,1.0,1,1
0,2.0,136,107,1,1,0,0,1,0,1,0,1,0,1,0,12,0,9.0,1,1
1,3.0,99,0,0,2,0,0,1,1,1,1,1,0,4,0,7,0,1.0,1,1
1,2.0,100,0,0,2,6,0,1,0,1,1,1,0,1,0,2,0,5.0,1,1
1,1.0,100,0,2,0,3,5,1,0,1,1,1,0,4,0,2,0,7.0,1,1
1,24.0,100,0,1,0,1,3,1,0,1,1,1,0,1,0,12,0,1.0,1,1
0,96.0,57,0,1,1,6,0,0,2,0,0,0,0,1,0,3,0,5.0,1,1
0,2.0,5,107,0,1,0,0,1,0,0,0,0,0,1,0,7,0,0.0,0,1
0,3.0,136,0,2,0,1,0,2,0,1,1,1,0,3,50,2,0,22.0,1,1
0,2.0,38,37,0,1,0,0,0,1,1,0,1,0,1,350,2,0,3.0,1,1
1,2.0,100,0,1,0,1,4,0,0,1,1,1,0,1,0,2,0,2.0,0,1
1,0.0,99,79,2,0,5,5,1,1,1,1,1,0,4,100,2,0,2.0,1,1
0,9.0,136,109,0,0,6,0,1,0,0,0,0,1,1,0,2,0,1.0,1,1
1,7.0,109,97,0,0,6,0,2,1,1,0,1,0,1,70,2,0,5.0,1,1
0,1.0,136,0,2,0,1,5,1,1,1,1,1,0,6,0,2,0,1.0,0,1
1,6.0,100,0,1,3,0,0,1,0,0,0,0,0,1,100,12,0,4.0,1,1
1,2.0,100,0,0,3,6,0,1,0,0,0,1,0,1,0,7,0,2.0,1,1
0,2.0,136,0,1,4,0,0,1,0,1,0,1,1,1,0,12,0,1.0,1,1
1,1.0,100,0,0,0,6,0,0,0,1,1,1,0,1,0,2,0,7.0,0,1
0,12.0,136,0,0,0,0,0,0,0,2,2,1,0,1,0,2,0,2.0,1,1
1,4.0,100,0,1,6,0,0,1,0,0,0,1,0,1,0,2,0,3.0,1,1
0,1.0,136,0,0,1,0,0,0,0,2,2,2,0,4,0,2,0,1.0,0,1
1,16.0,100,0,1,3,5,5,2,1,1,1,1,0,1,0,2,0,2.0,1,1
0,0.0,145,120,0,0,1,5,0,1,1,1,1,0,1,250,2,0,10.0,1,1
0,11.0,51,107,1,0,1,5,1,0,1,1,1,0,1,0,2,0,2.0,1,1
0,2.0,136,107,1,1,6,0,1,1,0,0,1,0,1,0,2,0,1.0,1,1
1,5.0,100,0,2,0,3,5,1,0,0,0,0,0,2,0,2,0,3.0,1,1
0,2.0,94,107,1,0,1,3,1,1,0,0,1,0,1,150,12,0,6.0,1,1
0,3.0,136,0,1,1,6,0,1,1,0,0,1,0,1,0,2,0,2.0,1,1
1,2.0,100,0,1,3,6,0,2,0,1,0,2,0,1,0,2,0,4.0,1,1
0,4.0,5,33,0,0,1,0,1,0,2,2,1,0,1,0,2,0,3.0,1,1
0,2.0,136,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5.0,1,1
1,3.0,99,78,2,0,4,0,2,1,0,0,1,0,2,0,2,1,7.0,1,1
1,10.0,109,0,1,0,1,0,2,2,0,0,1,0,1,350,2,0,9.0,1,1
1,6.0,100,0,2,3,5,5,1,1,2,2,0,0,3,0,7,0,3.0,1,1
0,10.0,136,107,1,6,0,0,1,1,1,2,2,0,1,0,2,0,1.0,1,1
0,60.0,38,0,1,6,0,0,1,0,2,2,2,0,1,0,2,0,1.0,1,1
1,16.0,120,0,0,5,0,0,1,0,1,0,1,0,1,200,12,0,2.0,1,1
0,24.0,136,107,1,6,0,0,2,1,0,0,1,0,1,0,2,0,5.0,1,1
1,12.0,78,0,2,0,1,5,1,0,2,2,2,0,6,0,4,0,3.0,0,1
1,9.0,100,0,0,0,0,0,1,1,0,0,1,0,1,0,12,0,5.0,1,1
1,1.0,129,0,1,2,3,5,1,1,1,1,1,0,5,0,12,0,5.0,1,1
1,24.0,100,97,2,0,4,5,1,0,0,0,0,0,5,0,2,0,8.0,1,1
1,3.0,100,0,0,0,5,0,0,0,0,0,2,0,1,0,12,0,8.0,1,1
1,2.0,100,0,1,0,6,0,1,0,0,0,1,0,1,0,12,0,12.0,1,1
0,18.0,136,0,0,1,6,0,1,0,0,0,0,0,1,0,12,0,6.0,1,1
0,2.0,136,0,1,0,1,0,1,1,0,0,1,0,1,0,2,0,1.0,1,1
0,2.0,136,0,0,0,1,0,0,0,1,1,1,0,1,0,12,0,1.0,1,1
0,18.0,30,19,0,4,6,0,2,1,1,0,1,0,1,0,12,0,3.0,1,1
0,4.0,136,0,1,1,6,0,2,0,1,1,1,0,2,0,2,0,2.0,1,1
1,1.0,100,0,0,5,6,0,1,0,0,0,1,0,1,0,7,0,2.0,1,1
0,2.0,136,0,0,0,1,5,0,0,0,0,1,0,1,0,2,0,2.0,1,1
1,3.0,122,78,2,0,6,0,1,0,1,1,1,0,5,0,2,0,5.0,1,1
1,2.0,100,0,2,0,3,5,0,0,0,0,1,0,3,0,2,0,4.0,1,1
1,1.0,100,78,1,1,4,5,0,0,1,1,1,0,2,0,12,0,2.0,1,1
1,4.0,98,0,1,0,0,0,2,2,1,0,1,0,1,100,12,0,4.0,1,1
1,1.0,100,0,1,0,5,5,1,0,1,0,1,0,1,0,2,1,16.0,1,1
0,48.0,136,0,2,1,0,0,1,0,0,0,1,0,2,0,12,0,1.0,1,1
1,3.0,99,0,1,5,6,0,1,1,0,0,1,0,1,0,2,0,4.0,1,1
0,24.0,28,107,1,0,0,0,1,0,0,0,0,0,1,0,2,0,4.0,1,1
0,2.0,136,0,1,1,0,0,1,1,2,2,2,0,1,0,2,0,4.0,1,1
0,2.0,136,0,0,1,0,0,1,0,1,1,1,0,1,0,2,0,2.0,1,1
1,1.0,100,0,2,2,4,0,0,0,1,1,1,0,2,0,12,0,6.0,1,1
1,3.0,100,0,0,3,4,0,1,0,1,1,1,0,1,0,2,0,3.0,1,1
1,3.0,98,0,1,0,0,0,0,2,1,1,0,0,1,50,12,0,1.0,1,1
0,1.0,136,0,1,0,1,0,1,0,1,1,1,0,1,0,2,0,4.0,0,1
1,48.0,99,78,1,0,1,1,1,1,0,0,0,0,2,0,2,0,3.0,1,1
1,2.0,117,76,1,4,0,0,1,2,1,0,1,0,1,100,2,0,5.0,1,1
1,1.0,100,0,0,4,6,0,0,0,1,1,1,0,1,50,7,0,3.0,1,1
1,4.0,100,0,0,0,6,0,0,0,1,1,1,0,1,0,2,0,3.0,1,1
0,5.0,136,107,0,0,0,0,1,1,0,0,1,0,1,0,2,0,3.0,1,1
0,1.0,136,0,1,1,6,0,1,0,2,2,2,0,1,0,2,0,3.0,1,1
1,10.0,100,0,0,0,6,0,1,0,0,0,0,0,1,0,7,0,7.0,1,1
1,2.0,100,0,2,0,5,5,1,0,1,0,1,0,2,0,12,0,15.0,1,1
0,3.0,136,0,1,0,1,0,1,0,0,0,1,0,1,0,2,0,4.0,1,1
0,2.0,136,4,1,0,1,0,1,0,2,2,2,0,1,10,2,0,2.0,1,1
1,2.0,99,0,2,4,5,0,1,1,1,1,1,0,3,0,4,0,4.0,1,1
1,4.0,100,0,0,2,6,0,0,0,1,0,1,0,1,0,12,0,4.0,1,1
0,5.0,136,107,2,0,1,5,1,0,1,1,2,0,2,0,2,0,2.0,0,1
1,2.0,100,0,0,5,6,0,1,0,1,0,1,0,1,50,2,1,6.0,1,1
